Cluster,Block,FUB Name,Circuit Subtype,Instances,Design Style,Circuit Topology,Port Configuration,TDF,Logic TDF,Operating Voltage,Temperature,Altitude,Flop/Latch Protection
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn000an2n16x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000al1n06x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn043al1d12x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw203al1d08x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003al2d04x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw043al2d04x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn00cal2d06x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn040al1n02x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw203al1d06x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fan07bal1d03x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn08fal2d12x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fan07bal1d04x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw203xl2d04x5,4,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003an1n12x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200al2d16x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fmw20cal1n04x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000al2n06x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200an1d16x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003xn2n02x5,4,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn040al2d03x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200an1d06x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000an1n06x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000al1n03x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn040al1d04x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000xl2n04x5,4,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fuy240xl1d02x5,4,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000an2n04x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn043al2d03x5,4,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn000xl1n03x5,3,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn000al2n16x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn003al1n04x5,3,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn200xl1d02x5,3,LATCH,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn043al2d12x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn043al1d08x5,3,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn043al1n12x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn040al1n04x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn003al1n06x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fdw003al2n05x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw043an2d08x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000xl1n04x5,2,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw203al2d04x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw203an1d12x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fdw003al2n10x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fdw003an1n20x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvn243xl2d02x5,2,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw00fan1d06x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn003an2n12x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn080al1n02x5,2,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw243an2d08x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw00fal2d03x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fdw003al1n05x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fuy240xl2d02x5,2,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn003al1n04x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn003al2n04x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200al2d08x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003an2n06x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvy243xl2d04x5,2,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000al2n05x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw043an1d08x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw043al1d06x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw043an1d04x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkw043al2n02x5,2,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
