Cluster,Block,FUB Name,Circuit Subtype,Instances,Design Style,Circuit Topology,Port Configuration,TDF,Logic TDF,Operating Voltage,Temperature,Altitude,Flop/Latch Protection
chtopaonv,chtopaonv,chtopaonv,ec0fvn003xl1n02x5,31,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn08fal2d06x5,30,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw000xl2n04x5,28,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fvn003xl2n02x5,26,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn200an1d08x5,26,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn08fal1d06x5,25,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0lsn080xl1n03x3,24,LATCH,RTS,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200an2d06x5,21,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn043al1d12x5,21,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fmw20cal1n04x5,21,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fmw20cal2n04x5,21,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn043al1n02x5,21,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn080al2n03x5,20,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fsw200an1d06x5,20,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn080al1n03x5,20,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn043al2d12x5,18,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn000al1n08x5,16,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn003al2n02x5,15,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyn003al1n02x5,14,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fkn000al2n08x5,14,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw00fal2d06x5,14,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0lsn080al2n03x3,12,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
chtopaonv,chtopaonv,chtopaonv,ec0fyw043al1d04x5,12,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
