,name,template,physical_parent,date,time,path,level,Unit_Name,Subunit_Src_Sheet,Subunit_Name,comment
268,m2iosf_irppar,m2iosf_irppar,scf_iocoh,2019-06-24,19:38:16.914570000,/p/hdk/archive/sdg74/noa/m2iosf_irppar/caliber_nomxlt_noa/SNRB0_PDX_VER_54/duet/report/m2iosf_irppar_rser_report.txt.gz,4,scf_iocoh,F_m2iosf_irppar,m2iosf_irppar,No Subcell
269,m2iosf_m2pciepar,m2iosf_m2pciepar,scf_iocoh,2019-06-22,17:14:11.740598000,/p/hdk/archive/sdg74/noa/m2iosf_m2pciepar/caliber_nomxlt_noa/SNRB0TI/duet/report/m2iosf_m2pciepar_rser_report.txt.gz,4,scf_iocoh,F_m2iosf_m2pciepar,m2iosf_m2pciepar,No Subcell
270,m2iosf_miscpar,m2iosf_miscpar_iocoh,scf_iocoh,2017-05-11,12:06:00.456872000,/p/hdk/archive/sdg74/noa/m2iosf_miscpar_iocoh/caliber_noa/KNHA0_PDX_VER_4/duet/report/m2iosf_miscpar_iocoh_rser_report.txt.gz,4,scf_iocoh,F_m2iosf_miscpar_iocoh,m2iosf_miscpar_iocoh,No Subcell
91,,,sfp,,,,4,sfp,,,
92,cha_sfsprstcvbnkx11s19c,cha_sfsprstcvbnkx11s19c,sfp,NOT FOUND,NOT FOUND,NOT FOUND,4,sfp,F_cha_sfsprstcvbnkx11s19c,cha_sfsprstcvbnkx11s19c,No Subcell
93,sfp_cha_sfsprtagbnk11s35t,cha_sfsprtagbnk11s35t,sfp,NOT FOUND,NOT FOUND,NOT FOUND,4,sfp,F_cha_sfsprtagbnk11s35t,cha_sfsprtagbnk11s35t,No Subcell
185,,,sprdino,,,,4,sprdino,,,
186,dino,dino,sprdino,NOT FOUND,NOT FOUND,NOT FOUND,4,sprdino,P_hier_seq,dino,sub_template:sprdino
187,plaoobmsm,plaoobmsm,sprdino,NOT FOUND,NOT FOUND,NOT FOUND,4,sprdino,F_plaoobmsm,plaoobmsm,No Subcell
196,,,sprubox,,,,4,sprubox,,,
197,plaubox,plaubox,sprubox,NOT FOUND,NOT FOUND,NOT FOUND,4,sprubox,F_plaubox,plaubox,No Subcell
198,scf_ubox,scf_ubox,sprubox,NOT FOUND,NOT FOUND,NOT FOUND,4,sprubox,P_hier_seq,scf_ubox,sub_template:sprubox
203,,,upi_1x,,,,4,upi_1x,,,
204,cms_upi_1x,cms3_ncap,upi_1x,NOT FOUND,NOT FOUND,NOT FOUND,4,upi_1x,F_cms3_ncap,cms3_ncap,No Subcell
205,hsphy_wrapper_p,hsphy_wrapper_p,upi_1x,NOT FOUND,NOT FOUND,NOT FOUND,4,upi_1x,F_hsphy_wrapper_p,hsphy_wrapper_p,No Subcell
206,ktigen3vnhp,ktigen3vnhp,upi_1x,2019-05-02,14:46:29.029115000,/p/hdk/archive/sdg74/noa/ktigen3vnhp/caliber_nomxlt_noa/ICXSPXCCB0_IIN_VER_42/duet/report/ktigen3vnhp_rser_report.txt.gz,4,upi_1x,F_ktigen3vnhp,ktigen3vnhp,No Subcell
207,ktiphlnp,ktiphlnp,upi_1x,2019-06-08,00:19:19.514528000,/p/hdk/archive/sdg74/noa/ktiphlnp/caliber_nomxlt_noa/ICXSPXCCB0_IIN_VER_57/duet/report/ktiphlnp_rser_report.txt.gz,4,upi_1x,F_ktiphlnp,ktiphlnp,No Subcell
208,m2upi_bgf_wrapper,m2upi_bgf_wrapper,upi_1x,NOT FOUND,NOT FOUND,NOT FOUND,4,upi_1x,F_m2upi_bgf_wrapper,m2upi_bgf_wrapper,No Subcell
209,m2upichp,m2upichp,upi_1x,2019-07-02,21:23:53.593301000,/p/hdk/archive/sdg74/noa/m2upichp/caliber_nomxlt_noa/ICXSPXCCB0_IIN_VER_62/duet/report/m2upichp_rser_report.txt.gz,4,upi_1x,F_m2upichp,m2upichp,No Subcell
210,m2upiddp,m2upiddp,upi_1x,2019-07-09,11:26:52.991161000,/p/hdk/archive/sdg74/noa/m2upiddp/caliber_nomxlt_noa/ICXSPXCCB0_IIN_VER_77/duet/report/m2upiddp_rser_report.txt.gz,4,upi_1x,F_m2upiddp,m2upiddp,No Subcell
211,miscp,miscp,upi_1x,2019-05-02,15:42:58.765809000,/p/hdk/archive/sdg74/noa/miscp/caliber_nomxlt_noa/ICXSPXCCB0_IIN_VER_66/duet/report/miscp_rser_report.txt.gz,4,upi_1x,F_miscp,miscp,No Subcell
74,,,llchspr,,,,3,llchspr,,,
75,cha_chassisp,cha_chassisp,llchspr,2019-08-07,22:25:32.767026000,/p/hdk/archive/sdg74/noa/cha_chassisp/caliber_nomxlt_noa/ICXDB0_SC__VER_114/duet/report/cha_chassisp_rser_report.txt.gz,3,llchspr,F_cha_chassisp,cha_chassisp,No Subcell
76,cha_datap,cha_datap,llchspr,2019-08-07,04:03:28.486133000,/p/hdk/archive/sdg74/noa/cha_datap/caliber_nomxlt_noa/ICXDB0_SC__VER_67/duet/report/cha_datap_rser_report.txt.gz,3,llchspr,F_cha_datap,cha_datap,No Subcell
77,cha_pipep,cha_pipep,llchspr,NOT FOUND,NOT FOUND,NOT FOUND,3,llchspr,F_cha_pipep,cha_pipep,No Subcell
78,cha_pldp,cha_pldp,llchspr,2019-08-07,23:21:24.539067000,/p/hdk/archive/sdg74/noa/cha_pldp/caliber_nomxlt_noa/ICXDB0_SC__VER_46/duet/report/cha_pldp_rser_report.txt.gz,3,llchspr,F_cha_pldp,cha_pldp,No Subcell
79,llcp,llcp,llchspr,NOT FOUND,NOT FOUND,NOT FOUND,3,llchspr,P_hier_seq,llcp,sub_template:llchspr
80,sfp,sfp,llchspr,NOT FOUND,NOT FOUND,NOT FOUND,3,llchspr,P_hier_seq,sfp,sub_template:llchspr
25,,,mcddr_mee,,,,3,mcddr_mee,,,
26,mcchanddr1,mcchanddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,P_hier_seq,mcchanddr,sub_template:mcddr_mee
27,mcchanddr0,mcchanddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,P_hier_seq,mcchanddr,sub_template:mcddr_mee
28,parmcddbotddr,parmcddbotddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,F_parmcddbotddr,parmcddbotddr,No Subcell
29,parmcdddcacheddr,parmcdddcacheddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,P_hier_seq,parmcdddcacheddr,sub_template:mcddr_mee
30,parmcddtcachemddr,parmcddtcachemddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,P_hier_seq,parmcddtcachemddr,sub_template:mcddr_mee
31,parmcddtcachenddr,parmcddtcachenddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,P_hier_seq,parmcddtcachenddr,sub_template:mcddr_mee
32,parmcddtcachesddr,parmcddtcachesddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,P_hier_seq,parmcddtcachesddr,sub_template:mcddr_mee
33,parmcddtopddr,parmcddtopddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,F_parmcddtopddr,parmcddtopddr,No Subcell
34,parmcdfxbgfddr,parmcdfxbgfddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,F_parmcdfxbgfddr,parmcdfxbgfddr,No Subcell
35,parmcdfxinfddr,parmcdfxinfddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,F_parmcdfxinfddr,parmcdfxinfddr,No Subcell
36,parmchchanddr,parmchchanddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,F_parmchchanddr,parmchchanddr,No Subcell
37,parmcsmeeddr1,parmcsmeeddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,F_parmcsmeeddr,parmcsmeeddr,No Subcell
38,parmcsmeeddr0,parmcsmeeddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,F_parmcsmeeddr,parmcsmeeddr,No Subcell
39,parmcvchanddr,parmcvchanddr,mcddr_mee,NOT FOUND,NOT FOUND,NOT FOUND,3,mcddr_mee,F_parmcvchanddr,parmcvchanddr,No Subcell
337,,,mdf_s_h_0,,,,3,mdf_s_h_0,,,
338,mdfs_hchnlp,mdfs_hchnlp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hchnlp,mdfs_hchnlp,No Subcell
339,mdfs_hcp,mdfs_hcp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hcp,mdfs_hcp,No Subcell
340,mdfs_hdatap,mdfs_hdatap,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hdatap,mdfs_hdatap,No Subcell
341,mdfs_hpldp,mdfs_hpldp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hpldp,mdfs_hpldp,No Subcell
348,,,mdf_s_h_0,,,,3,mdf_s_h_0,,,
349,mdfs_hchnlp,mdfs_hchnlp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hchnlp,mdfs_hchnlp,No Subcell
350,mdfs_hcp,mdfs_hcp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hcp,mdfs_hcp,No Subcell
351,mdfs_hdatap,mdfs_hdatap,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hdatap,mdfs_hdatap,No Subcell
352,mdfs_hpldp,mdfs_hpldp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hpldp,mdfs_hpldp,No Subcell
358,,,mdf_s_h_0,,,,3,mdf_s_h_0,,,
359,mdfs_hchnlp,mdfs_hchnlp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hchnlp,mdfs_hchnlp,No Subcell
360,mdfs_hcp,mdfs_hcp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hcp,mdfs_hcp,No Subcell
361,mdfs_hdatap,mdfs_hdatap,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hdatap,mdfs_hdatap,No Subcell
362,mdfs_hpldp,mdfs_hpldp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hpldp,mdfs_hpldp,No Subcell
6,,,mdf_s_h_0,,,,3,mdf_s_h_0,,,
2421,mdfs_hchnlp,mdfs_hchnlp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hchnlp,mdfs_hchnlp,No Subcell
2422,mdfs_hcp,mdfs_hcp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hcp,mdfs_hcp,No Subcell
2423,mdfs_hdatap,mdfs_hdatap,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hdatap,mdfs_hdatap,No Subcell
2424,mdfs_hpldp,mdfs_hpldp,mdf_s_h_0,NOT FOUND,NOT FOUND,NOT FOUND,3,mdf_s_h_0,F_mdfs_hpldp,mdfs_hpldp,No Subcell
62,,,scf_memddr,,,,3,scf_memddr,,,
63,cms3_tall,cms3_tall,scf_memddr,NOT FOUND,NOT FOUND,NOT FOUND,3,scf_memddr,F_cms3_tall,cms3_tall,No Subcell
64,parmmchas,parmmchas,scf_memddr,2019-05-14,20:18:30.531703000,/p/hdk/archive/sdg74/noa/parmmchas/caliber_nomxlt_noa/ICXSPXCCB0_SC__VER_49/duet/report/parmmchas_rser_report.txt.gz,3,scf_memddr,F_parmmchas,parmmchas,No Subcell
65,parmmegr,parmmegr,scf_memddr,2019-05-14,20:01:58.547755000,/p/hdk/archive/sdg74/noa/parmmegr/caliber_nomxlt_noa/ICXSPXCCB0_SC__VER_86/duet/report/parmmegr_rser_report.txt.gz,3,scf_memddr,F_parmmegr,parmmegr,No Subcell
66,parmmingr,parmmingr,scf_memddr,2019-05-14,17:27:32.611794000,/p/hdk/archive/sdg74/noa/parmmingr/caliber_nomxlt_noa/ICXSPXCCB0_SC__VER_58/duet/report/parmmingr_rser_report.txt.gz,3,scf_memddr,F_parmmingr,parmmingr,No Subcell
98,,,sprmisc,,,,3,sprmisc,,,
99,fivrddra,fivrddra,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,F_fivrddra,fivrddra,No Subcell
100,gpio_sprsp,gpio_sprsp,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,F_gpio_sprsp,gpio_sprsp,No Subcell
101,ibl_ss,ibl_ss,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,P_hier_seq,ibl_ss,sub_template:sprmisc
102,miscfill0,miscfill0,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,F_miscfill0,miscfill0,No Subcell
103,miscvinf0,miscvinf0,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,F_miscvinf0,miscvinf0,No Subcell
104,miscvinf1,miscvinf1,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,F_miscvinf1,miscvinf1,No Subcell
105,punit,punit,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,P_hier_seq,punit,sub_template:sprmisc
106,sprcgu,sprcgu,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,F_sprcgu,sprcgu,No Subcell
107,sprfuse,sprfuse,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,F_sprfuse,sprfuse,No Subcell
108,sprglobal_misc,sprglobal_misc,sprmisc,NOT FOUND,NOT FOUND,NOT FOUND,3,sprmisc,F_sprglobal_misc,sprglobal_misc,No Subcell
121,,,sprxccnorth01,,,,3,sprxccnorth01,,,
122,dinochnvinf,dinochnvinf,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_dinochnvinf,dinochnvinf,No Subcell
123,hca,hca,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,P_hier_seq,hca,sub_template:sprxccnorth01
124,hch0nfivr0,hch0nfivr0,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_hch0nfivr0,hch0nfivr0,No Subcell
125,hch0nfivr1,hch0nfivr1,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_hch0nfivr1,hch0nfivr1,No Subcell
126,hch0nvcfc,hch0nvcfc,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_hch0nvcfc,hch0nvcfc,No Subcell
127,hch0nvinf,hch0nvinf,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_hch0nvinf,hch0nvinf,No Subcell
128,hch1nfivr,hch1nfivr,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_hch1nfivr,hch1nfivr,No Subcell
129,hch1nvcfc,hch1nvcfc,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_hch1nvcfc,hch1nvcfc,No Subcell
130,hch1nvinf,hch1nvinf,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_hch1nvinf,hch1nvinf,No Subcell
131,sprxccnorth01__hchvmeshrpt,hchvmeshrpt,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_hchvmeshrpt,hchvmeshrpt,No Subcell
132,north01fill1,north01fill1,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_north01fill1,north01fill1,No Subcell
133,north01fill2,north01fill2,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_north01fill2,north01fill2,No Subcell
134,north01fill3,north01fill3,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_north01fill3,north01fill3,No Subcell
135,sprxccnorth01__scf_dummy,scf_dummy,sprxccnorth01,2016-11-08,22:05:31.674885000,/p/hdk/archive/sdg74/noa/scf_dummy/caliber_noa/KNHA0_PDX_VER_5/duet/report/scf_dummy_rser_report.txt.gz,3,sprxccnorth01,P_hier_seq,scf_dummy,sub_template:sprxccnorth01
136,sprxccnorth01__scf_iocoh,scf_iocoh,sprxccnorth01,2017-05-30,14:10:04.304657000,/p/hdk/archive/sdg74/noa/scf_iocoh/caliber_noa/KNHA0_PDX_VER_8/duet/report/scf_iocoh_rser_report.txt.gz,3,sprxccnorth01,P_hier_seq,scf_iocoh,sub_template:sprxccnorth01
137,sprxccnorth01__scf_iocohfill,scf_iocohfill,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_scf_iocohfill,scf_iocohfill,No Subcell
138,sprdino,sprdino,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,P_hier_seq,sprdino,sub_template:sprxccnorth01
139,sprxccnorth01__sprhmeshjog,sprhmeshjog,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_sprhmeshjog,sprhmeshjog,No Subcell
140,sprubox,sprubox,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,P_hier_seq,sprubox,sub_template:sprxccnorth01
141,upi_1x,upi_1x,sprxccnorth01,2019-07-09,14:18:38.011947000,/p/hdk/archive/sdg74/noa/upi_1x/caliber_nomxlt_noa/ICXSPXCCB0_IIN_VER_60/duet/report/upi_1x_rser_report.txt.gz,3,sprxccnorth01,P_hier_seq,upi_1x,sub_template:sprxccnorth01
142,upinvinf,upinvinf,sprxccnorth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth01,F_upinvinf,upinvinf,No Subcell
212,,,sprxccnorth23,,,,3,sprxccnorth23,,,
213,hch23nvcfc,hch23nvcfc,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch23nvcfc,hch23nvcfc,No Subcell
214,hch2nfivr,hch2nfivr,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch2nfivr,hch2nfivr,No Subcell
215,hch2nvcfc,hch2nvcfc,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch2nvcfc,hch2nvcfc,No Subcell
216,hch2nvinf,hch2nvinf,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch2nvinf,hch2nvinf,No Subcell
217,hch3nfivr,hch3nfivr,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch3nfivr,hch3nfivr,No Subcell
218,hch3nvcfc,hch3nvcfc,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch3nvcfc,hch3nvcfc,No Subcell
219,hch3nvinf,hch3nvinf,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch3nvinf,hch3nvinf,No Subcell
220,hch4nvcfc,hch4nvcfc,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch4nvcfc,hch4nvcfc,No Subcell
221,hch4nvinf,hch4nvinf,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hch4nvinf,hch4nvinf,No Subcell
222,sprxccnorth23__hchvmeshrpt,hchvmeshrpt,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_hchvmeshrpt,hchvmeshrpt,No Subcell
223,mdf_c_h_0,mdf_c_h_0,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_mdf_c_h_0,mdf_c_h_0,No Subcell
224,sprxccnorth23__mdf_s_h_0,mdf_s_h_0,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,P_hier_seq,mdf_s_h_0,sub_template:sprxccnorth23
225,sprxccnorth23__mdfhfivr,mdfhfivr,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_mdfhfivr,mdfhfivr,No Subcell
226,north23fill0,north23fill0,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_north23fill0,north23fill0,No Subcell
227,north23fill1,north23fill1,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_north23fill1,north23fill1,No Subcell
228,north23fill2,north23fill2,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_north23fill2,north23fill2,No Subcell
229,north23fill3,north23fill3,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_north23fill3,north23fill3,No Subcell
230,sprxccnorth23__north23loopback,north23loopback,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_north23loopback,north23loopback,No Subcell
231,pi5,pi5,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,P_hier_seq,pi5,sub_template:sprxccnorth23
232,sprxccnorth23__scf_dummy,scf_dummy,sprxccnorth23,2016-11-08,22:05:31.674885000,/p/hdk/archive/sdg74/noa/scf_dummy/caliber_noa/KNHA0_PDX_VER_5/duet/report/scf_dummy_rser_report.txt.gz,3,sprxccnorth23,P_hier_seq,scf_dummy,sub_template:sprxccnorth23
233,sprxccnorth23__scf_iocoh,scf_iocoh,sprxccnorth23,2017-05-30,14:10:04.304657000,/p/hdk/archive/sdg74/noa/scf_iocoh/caliber_noa/KNHA0_PDX_VER_8/duet/report/scf_iocoh_rser_report.txt.gz,3,sprxccnorth23,P_hier_seq,scf_iocoh,sub_template:sprxccnorth23
234,sprxccnorth23__scf_iocohfill,scf_iocohfill,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_scf_iocohfill,scf_iocohfill,No Subcell
235,sprxccnorth23__sprhmeshjog,sprhmeshjog,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_sprhmeshjog,sprhmeshjog,No Subcell
236,vchinf_mdf41,vchinf_mdf41,sprxccnorth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccnorth23,F_vchinf_mdf41,vchinf_mdf41,No Subcell
274,,,sprxccsouth01,,,,3,sprxccsouth01,,,
275,hch01svinf,hch01svinf,sprxccsouth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth01,F_hch01svinf,hch01svinf,No Subcell
276,sprxccsouth01__mdf_c_v_0,mdf_c_v_0,sprxccsouth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth01,F_mdf_c_v_0,mdf_c_v_0,No Subcell
277,mdf_s_v_0_mdf_s_v_c0_r6,mdf_s_v_0,sprxccsouth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth01,P_hier_seq,mdf_s_v_0,sub_template:sprxccsouth01
278,mdf_s_v_0_mdf_s_v_c1_r6,mdf_s_v_0,sprxccsouth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth01,P_hier_seq,mdf_s_v_0,sub_template:sprxccsouth01
279,sprxccsouth01__mdfvfivr,mdfvfivr,sprxccsouth01,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth01,F_mdfvfivr,mdfvfivr,No Subcell
290,,,sprxccsouth23,,,,3,sprxccsouth23,,,
291,hch23svinf,hch23svinf,sprxccsouth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth23,F_hch23svinf,hch23svinf,No Subcell
292,sprxccsouth23__mdf_c_v_0,mdf_c_v_0,sprxccsouth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth23,F_mdf_c_v_0,mdf_c_v_0,No Subcell
293,mdf_s_v_0_mdf_s_v_c2_r6,mdf_s_v_0,sprxccsouth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth23,P_hier_seq,mdf_s_v_0,sub_template:sprxccsouth23
294,mdf_s_v_0_mdf_s_v_c3_r6,mdf_s_v_0,sprxccsouth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth23,P_hier_seq,mdf_s_v_0,sub_template:sprxccsouth23
295,sprxccsouth23__mdfvfivr,mdfvfivr,sprxccsouth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth23,F_mdfvfivr,mdfvfivr,No Subcell
296,south23fill0,south23fill0,sprxccsouth23,NOT FOUND,NOT FOUND,NOT FOUND,3,sprxccsouth23,F_south23fill0,south23fill0,No Subcell
19,,,sprmcddr,,,,2,sprmcddr,,,
20,ddrchv,ddrchv,sprmcddr,NOT FOUND,NOT FOUND,NOT FOUND,2,sprmcddr,F_ddrchv,ddrchv,No Subcell
21,mcddr_mee,mcddr_mee,sprmcddr,2019-08-07,02:26:00.180176000,/p/hdk/archive/sdg74/noa/mcddr_mee/caliber_nomxlt_noa/ICXSPXCCC0_SC__VER_17/duet/report/mcddr_mee_rser_report.txt.gz,2,sprmcddr,P_hier_seq,mcddr_mee,sub_template:sprmcddr
22,mcfivr,mcfivr,sprmcddr,NOT FOUND,NOT FOUND,NOT FOUND,2,sprmcddr,F_mcfivr,mcfivr,No Subcell
23,scf_memddr,scf_memddr,sprmcddr,2019-05-15,01:58:45.367070000,/p/hdk/archive/sdg74/noa/scf_memddr/caliber_nomxlt_noa/ICXSPXCCB0_SC__VER_59/duet/report/scf_memddr_rser_report.txt.gz,2,sprmcddr,P_hier_seq,scf_memddr,sub_template:sprmcddr
24,sprddr,sprddr,sprmcddr,NOT FOUND,NOT FOUND,NOT FOUND,2,sprmcddr,F_sprddr,sprddr,No Subcell
67,,,sprtile,,,,2,sprtile,,,
68,corevinf,corevinf,sprtile,NOT FOUND,NOT FOUND,NOT FOUND,2,sprtile,F_corevinf,corevinf,No Subcell
69,fivrcore,fivrcore,sprtile,NOT FOUND,NOT FOUND,NOT FOUND,2,sprtile,F_fivrcore,fivrcore,No Subcell
70,llchspr,llchspr,sprtile,NOT FOUND,NOT FOUND,NOT FOUND,2,sprtile,P_hier_seq,llchspr,sub_template:sprtile
71,sprcore,sprcore,sprtile,NOT FOUND,NOT FOUND,NOT FOUND,2,sprtile,F_sprcore,sprcore,No Subcell
72,sprtilefill0,sprtilefill0,sprtile,NOT FOUND,NOT FOUND,NOT FOUND,2,sprtile,F_sprtilefill0,sprtilefill0,No Subcell
73,sprtilevcfc,sprtilevcfc,sprtile,NOT FOUND,NOT FOUND,NOT FOUND,2,sprtile,F_sprtilevcfc,sprtilevcfc,No Subcell
94,,,sprxccnorth,,,,2,sprxccnorth,,,
95,sprmisc,sprmisc,sprxccnorth,NOT FOUND,NOT FOUND,NOT FOUND,2,sprxccnorth,P_hier_seq,sprmisc,sub_template:sprxccnorth
96,sprxccnorth01,sprxccnorth01,sprxccnorth,NOT FOUND,NOT FOUND,NOT FOUND,2,sprxccnorth,P_hier_seq,sprxccnorth01,sub_template:sprxccnorth
