ec0fsn200ac1d02x3,24
ec0fsn200ac1d02x5,4
ec0fsn200ac2d02x3,4
ec0fsn200ac3d02x5,4
ec0fsn200ac4d02x3,4
ec0fsn200xc1d03x5,4
ec0fsn200xc2d02x5,4
ec0fsn200xc4d02x5,4
ec0fsn200xc4d03x5,8
ec0fsw000ab1n02x5,896
ec0fsw000ab1n03x5,720
ec0fsw000ab1n04x5,1873
ec0fsw000ab1n05x5,968
ec0fsw000ab1n06x5,4393
ec0fsw000ab1n08x5,510
ec0fsw000ab1n12x5,320
ec0fsw000ab1n16x5,6793
ec0fsw000ab1n24x5,931
ec0fsw000ab1n32x5,1521
ec0fsw000ab2n02x5,970
ec0fsw000ab2n03x5,696
ec0fsw000ab2n04x5,1751
ec0fsw000ab2n05x5,844
ec0fsw000ab2n06x5,3801
ec0fsw000ab2n08x5,666
ec0fsw000ab2n12x5,466
ec0fsw000ab2n16x5,6198
ec0fsw000ab2n24x5,2599
ec0fsw000ab2n32x5,2651
ec0fsw000ab3n02x5,774
ec0fsw000ab3n03x5,811
ec0fsw000ab3n04x5,1279
ec0fsw000ab3n05x5,1179
ec0fsw000ab3n06x5,4195
ec0fsw000ab3n08x5,1574
ec0fsw000ab3n12x5,1050
ec0fsw000ab3n16x5,5770
ec0fsw000ab3n24x5,1721
ec0fsw000ab3n32x5,3825
ec0fsw000ab4n02x5,744
ec0fsw000ab4n03x5,1022
ec0fsw000ab4n04x5,1739
ec0fsw000ab4n05x5,1148
ec0fsw000ab4n06x5,4016
ec0fsw000ab4n08x5,1269
ec0fsw000ab4n12x5,654
ec0fsw000ab4n16x5,6505
ec0fsw000ab4n24x5,3794
ec0fsw000ab4n32x5,5228
ec0fsw000ac1n02x5,14725
ec0fsw000ac1n03x5,4422
ec0fsw000ac1n04x5,5716
ec0fsw000ac1n05x5,2927
ec0fsw000ac1n06x5,4296
ec0fsw000ac1n08x5,2461
ec0fsw000ac1n12x5,1832
ec0fsw000ac1n16x5,2986
ec0fsw000ac1n24x5,1885
ec0fsw000ac1n32x5,2094
ec0fsw000ac2n02x5,14938
ec0fsw000ac2n03x5,4257
ec0fsw000ac2n04x5,5559
ec0fsw000ac2n05x5,3006
ec0fsw000ac2n06x5,3746
ec0fsw000ac2n08x5,1276
ec0fsw000ac2n12x5,1026
ec0fsw000ac2n16x5,966
ec0fsw000ac2n24x5,566
ec0fsw000ac2n32x5,599
ec0fsw000ac3n02x5,14400
ec0fsw000ac3n03x5,3906
ec0fsw000ac3n04x5,5845
ec0fsw000ac3n05x5,3082
ec0fsw000ac3n06x5,3269
ec0fsw000ac3n08x5,1298
ec0fsw000ac3n12x5,1291
ec0fsw000ac3n16x5,1242
ec0fsw000ac3n24x5,760
ec0fsw000ac3n32x5,952
ec0fsw000ac4n02x5,14395
ec0fsw000ac4n03x5,4865
ec0fsw000ac4n04x5,5827
ec0fsw000ac4n05x5,2917
ec0fsw000ac4n06x5,3816
ec0fsw000ac4n08x5,1743
ec0fsw000ac4n12x5,1395
ec0fsw000ac4n16x5,1548
ec0fsw000ac4n24x5,1741
ec0fsw000ac4n32x5,1216
ec0fsw000xb1n02x5,1236
ec0fsw000xb1n03x5,181
ec0fsw000xb1n04x5,877
ec0fsw000xb2n02x5,1176
ec0fsw000xb2n03x5,187
ec0fsw000xb2n04x5,923
ec0fsw000xb3n02x5,1056
ec0fsw000xb3n03x5,179
ec0fsw000xb3n04x5,867
ec0fsw000xb4n02x5,1100
ec0fsw000xb4n03x5,267
ec0fsw000xb4n04x5,860
ec0fsw000xc1n02x5,15897
ec0fsw000xc1n03x5,3217
ec0fsw000xc1n04x5,1767
ec0fsw000xc2n02x5,14277
ec0fsw000xc2n03x5,3216
ec0fsw000xc2n04x5,1677
ec0fsw000xc3n02x5,14148
ec0fsw000xc3n03x5,3482
ec0fsw000xc3n04x5,1511
ec0fsw000xc4n02x5,14008
ec0fsw000xc4n03x5,3762
ec0fsw000xc4n04x5,1655
ec0fsw080ab1n03x5,4
ec0fsw080ac1n03x5,8
ec0fsw080ac2n06x5,4
ec0fsw080ac4n03x5,8
ec0fsw080ac4n06x5,8
ec0fsw200ab1d02x5,3170
ec0fsw200ab1d03x5,3020
ec0fsw200ab1d04x5,2721
ec0fsw200ab1d05x5,237
ec0fsw200ab1d06x5,1123
ec0fsw200ab1d08x5,201
ec0fsw200ab1d12x5,355
ec0fsw200ab1d16x5,5065
ec0fsw200ab1d24x5,628
ec0fsw200ab1d32x5,467
ec0fsw200ab2d02x5,3450
ec0fsw200ab2d03x5,2508
ec0fsw200ab2d04x5,2035
ec0fsw200ab2d05x5,164
ec0fsw200ab2d06x5,895
ec0fsw200ab2d08x5,140
ec0fsw200ab2d12x5,336
ec0fsw200ab2d16x5,4532
ec0fsw200ab2d24x5,642
ec0fsw200ab2d32x5,1395
ec0fsw200ab3d02x5,3411
ec0fsw200ab3d03x5,2907
ec0fsw200ab3d04x5,1951
ec0fsw200ab3d05x5,169
ec0fsw200ab3d06x5,852
ec0fsw200ab3d08x5,178
ec0fsw200ab3d12x5,504
ec0fsw200ab3d16x5,4751
ec0fsw200ab3d24x5,721
ec0fsw200ab3d32x5,550
ec0fsw200ab4d02x5,3606
ec0fsw200ab4d03x5,2696
ec0fsw200ab4d04x5,1752
ec0fsw200ab4d05x5,84
ec0fsw200ab4d06x5,919
ec0fsw200ab4d08x5,136
ec0fsw200ab4d12x5,401
ec0fsw200ab4d16x5,4688
ec0fsw200ab4d24x5,764
ec0fsw200ab4d32x5,1217
ec0fsw200ac1d02x5,45187
ec0fsw200ac1d03x5,18352
ec0fsw200ac1d04x5,46740
ec0fsw200ac1d05x5,44
ec0fsw200ac1d06x5,176
ec0fsw200ac1d08x5,94
ec0fsw200ac1d12x5,194
ec0fsw200ac1d16x5,508
ec0fsw200ac1d24x5,165
ec0fsw200ac1d32x5,8
ec0fsw200ac2d02x5,52997
ec0fsw200ac2d03x5,22220
ec0fsw200ac2d04x5,46225
ec0fsw200ac2d05x5,64
ec0fsw200ac2d06x5,135
ec0fsw200ac2d08x5,43
ec0fsw200ac2d12x5,197
ec0fsw200ac2d16x5,458
ec0fsw200ac2d24x5,222
ec0fsw200ac2d32x5,32
ec0fsw200ac3d02x5,43623
ec0fsw200ac3d03x5,19321
ec0fsw200ac3d04x5,45067
ec0fsw200ac3d05x5,76
ec0fsw200ac3d06x5,151
ec0fsw200ac3d08x5,56
ec0fsw200ac3d12x5,131
ec0fsw200ac3d16x5,546
ec0fsw200ac3d24x5,88
ec0fsw200ac3d32x5,28
ec0fsw200ac4d02x5,55128
ec0fsw200ac4d03x5,22671
ec0fsw200ac4d04x5,43455
ec0fsw200ac4d05x5,40
ec0fsw200ac4d06x5,163
ec0fsw200ac4d08x5,36
ec0fsw200ac4d12x5,162
ec0fsw200ac4d16x5,483
ec0fsw200ac4d24x5,103
ec0fsw200ac4d32x5,16
ec0fsw200xb1d02x5,15330
ec0fsw200xb1d03x5,5115
ec0fsw200xb1d04x5,4561
ec0fsw200xb2d02x5,21381
ec0fsw200xb2d03x5,7043
ec0fsw200xb2d04x5,6676
ec0fsw200xb3d02x5,15348
ec0fsw200xb3d03x5,4721
ec0fsw200xb3d04x5,4221
ec0fsw200xb4d02x5,21696
ec0fsw200xb4d03x5,7225
ec0fsw200xb4d04x5,6698
ec0fsw200xc1d02x5,106306
ec0fsw200xc1d03x5,24686
ec0fsw200xc1d04x5,127488
ec0fsw200xc2d02x5,144669
ec0fsw200xc2d03x5,34380
ec0fsw200xc2d04x5,183666
ec0fsw200xc3d02x5,102662
ec0fsw200xc3d03x5,23632
ec0fsw200xc3d04x5,126028
ec0fsw200xc4d02x5,145242
ec0fsw200xc4d03x5,34126
ec0fsw200xc4d04x5,186258
ec0fsw200xl1d02x5,80
ec0fsw200xl2d02x5,40
ec0fsw200xn1d02x5,4
ec0fun000xb1n02x5,4600
ec0fun000xb1n03x5,876
ec0fun000xb1n04x5,1976
ec0fun000xb2n02x5,3800
ec0fun000xb2n03x5,752
ec0fun000xb2n04x5,2124
ec0fun000xb3n02x5,4288
ec0fun000xb3n03x5,816
ec0fun000xb3n04x5,1988
ec0fun000xb4n02x5,4164
ec0fun000xb4n03x5,736
ec0fun000xb4n04x5,2108
ec0fun000xc1n02x5,33512
ec0fun000xc1n03x5,2352
ec0fun000xc1n04x5,8204
ec0fun000xc2n02x5,32140
ec0fun000xc2n03x5,2496
ec0fun000xc2n04x5,8296
ec0fun000xc3n02x5,32172
ec0fun000xc3n03x5,2376
ec0fun000xc3n04x5,8476
ec0fun000xc4n02x5,31952
ec0fun000xc4n03x5,2136
ec0fun000xc4n04x5,8164
ec0fun040xb1n02x5,96
ec0fun040xb1n03x5,48
ec0fun040xb1n04x5,208
ec0fun040xb2n02x5,48
ec0fun040xb2n03x5,4
ec0fun040xb2n04x5,184
ec0fun040xb3n02x5,96
ec0fun040xb3n04x5,272
ec0fun040xb4n02x5,80
ec0fun040xb4n04x5,272
ec0fun040xc1n02x3,24
ec0fun040xc1n02x5,38142
ec0fun040xc1n03x5,116
ec0fun040xc1n04x5,4810
ec0fun040xc2n02x3,16
ec0fun040xc2n02x5,37139
ec0fun040xc2n03x5,164
ec0fun040xc2n04x5,3559
ec0fun040xc3n02x3,24
ec0fun040xc3n02x5,37915
ec0fun040xc3n03x5,155
ec0fun040xc3n04x5,3642
ec0fun040xc4n02x3,28
ec0fun040xc4n02x5,39171
ec0fun040xc4n03x5,84
ec0fun040xc4n04x5,4038
ec0fun200xb1d02x3,1564
ec0fun200xb1d02x5,328
ec0fun200xb1d03x3,140
ec0fun200xb1d04x3,28
ec0fun200xb1d04x5,56
ec0fun200xb2d02x3,1492
ec0fun200xb2d02x5,308
ec0fun200xb2d03x3,132
ec0fun200xb2d04x3,24
ec0fun200xb2d04x5,20
ec0fun200xb3d02x3,1552
ec0fun200xb3d02x5,356
ec0fun200xb3d03x3,124
ec0fun200xb3d04x3,32
ec0fun200xb3d04x5,52
ec0fun200xb4d02x3,1472
ec0fun200xb4d02x5,356
ec0fun200xb4d03x3,252
ec0fun200xb4d04x3,48
ec0fun200xb4d04x5,16
ec0fun200xc1d02x3,6308
ec0fun200xc1d02x5,1908
ec0fun200xc1d03x3,672
ec0fun200xc1d03x5,56
ec0fun200xc1d04x3,500
ec0fun200xc1d04x5,716
ec0fun200xc2d02x3,6340
ec0fun200xc2d02x5,1608
ec0fun200xc2d03x3,748
ec0fun200xc2d03x5,84
ec0fun200xc2d04x3,572
ec0fun200xc2d04x5,592
ec0fun200xc3d02x3,6352
ec0fun200xc3d02x5,1556
ec0fun200xc3d03x3,844
ec0fun200xc3d03x5,88
ec0fun200xc3d04x3,480
ec0fun200xc3d04x5,852
ec0fun200xc4d02x3,5644
ec0fun200xc4d02x5,1772
ec0fun200xc4d03x3,848
ec0fun200xc4d03x5,84
ec0fun200xc4d04x3,564
ec0fun200xc4d04x5,780
ec0fun240xb1d03x3,4
ec0fun240xb1d04x5,436
ec0fun240xb2d04x5,392
ec0fun240xb3d02x3,16
ec0fun240xb3d04x5,428
ec0fun240xb4d02x3,24
ec0fun240xb4d04x5,488
ec0fun240xc1d02x3,724
ec0fun240xc1d02x5,136
ec0fun240xc1d03x3,4
ec0fun240xc1d04x3,4
ec0fun240xc1d04x5,152
ec0fun240xc2d02x3,900
ec0fun240xc2d02x5,112
ec0fun240xc2d03x3,8
ec0fun240xc2d04x3,4
ec0fun240xc2d04x5,112
ec0fun240xc3d02x3,724
ec0fun240xc3d02x5,92
ec0fun240xc3d04x3,4
ec0fun240xc3d04x5,72
ec0fun240xc4d02x3,908
ec0fun240xc4d02x5,88
ec0fun240xc4d04x3,12
ec0fun240xc4d04x5,96
ec0fuy000ab1n02x3,272
ec0fuy000ab1n02x5,303
ec0fuy000ab1n04x3,1188
ec0fuy000ab1n04x5,1557
ec0fuy000ab1n08x5,308
ec0fuy000ab1n16x5,160
ec0fuy000ab2n02x3,4
ec0fuy000ab2n02x5,246
ec0fuy000ab2n04x3,48
ec0fuy000ab2n04x5,1387
ec0fuy000ab2n08x5,40
ec0fuy000ab2n16x5,148
ec0fuy000ab3n02x5,224
ec0fuy000ab3n04x3,16
ec0fuy000ab3n04x5,1149
ec0fuy000ab3n08x5,80
ec0fuy000ab3n16x5,140
ec0fuy000ab4n02x3,8
ec0fuy000ab4n02x5,362
ec0fuy000ab4n04x3,28
ec0fuy000ab4n04x5,1287
ec0fuy000ab4n08x5,76
ec0fuy000ab4n16x5,144
ec0fuy000ac1n02x3,3304
ec0fuy000ac1n02x5,2418
ec0fuy000ac1n04x3,744
ec0fuy000ac1n04x5,2034
ec0fuy000ac1n08x5,500
ec0fuy000ac1n16x5,188
ec0fuy000ac2n02x3,3368
ec0fuy000ac2n02x5,2492
ec0fuy000ac2n04x3,724
ec0fuy000ac2n04x5,1856
ec0fuy000ac2n08x5,448
ec0fuy000ac2n16x5,184
ec0fuy000ac3n02x3,3036
ec0fuy000ac3n02x5,2373
ec0fuy000ac3n04x3,740
ec0fuy000ac3n04x5,2104
ec0fuy000ac3n08x5,468
ec0fuy000ac3n16x5,162
ec0fuy000ac4n02x3,3160
ec0fuy000ac4n02x5,2166
ec0fuy000ac4n04x3,688
ec0fuy000ac4n04x5,1921
ec0fuy000ac4n08x5,476
ec0fuy000ac4n16x5,172
ec0fuy000xb1n02x3,1464
ec0fuy000xb1n02x5,9354
ec0fuy000xb1n03x3,12
ec0fuy000xb1n03x5,472
ec0fuy000xb1n04x3,68
ec0fuy000xb1n04x5,12411
ec0fuy000xb2n02x3,32
ec0fuy000xb2n02x5,8776
ec0fuy000xb2n03x3,4
ec0fuy000xb2n03x5,576
ec0fuy000xb2n04x3,76
ec0fuy000xb2n04x5,11667
ec0fuy000xb3n02x3,28
ec0fuy000xb3n02x5,8849
ec0fuy000xb3n03x3,4
ec0fuy000xb3n03x5,644
ec0fuy000xb3n04x3,100
ec0fuy000xb3n04x5,12705
ec0fuy000xb4n02x3,28
ec0fuy000xb4n02x5,9291
ec0fuy000xb4n03x3,12
ec0fuy000xb4n03x5,672
ec0fuy000xb4n04x3,76
ec0fuy000xb4n04x5,11954
ec0fuy000xc1n02x3,7780
ec0fuy000xc1n02x5,71526
ec0fuy000xc1n03x3,736
ec0fuy000xc1n03x5,3340
ec0fuy000xc1n04x3,224
ec0fuy000xc1n04x5,29660
ec0fuy000xc2n02x3,7504
ec0fuy000xc2n02x5,67201
ec0fuy000xc2n03x3,828
ec0fuy000xc2n03x5,3080
ec0fuy000xc2n04x3,200
ec0fuy000xc2n04x5,28694
ec0fuy000xc3n02x3,7516
ec0fuy000xc3n02x5,67248
ec0fuy000xc3n03x3,884
ec0fuy000xc3n03x5,2968
ec0fuy000xc3n04x3,244
ec0fuy000xc3n04x5,28584
ec0fuy000xc4n02x3,7256
ec0fuy000xc4n02x5,65941
ec0fuy000xc4n03x3,676
ec0fuy000xc4n03x5,3288
ec0fuy000xc4n04x3,192
ec0fuy000xc4n04x5,28287
ec0fuy040ab1d02x3,16
ec0fuy040ab1d02x5,8
ec0fuy040ab1d04x5,20
ec0fuy040ab1d16x5,8
ec0fuy040ab2d02x3,4
ec0fuy040ab2d02x5,4
ec0fuy040ab2d04x5,8
ec0fuy040ab2d08x5,4
ec0fuy040ab2d16x5,12
ec0fuy040ab4d02x5,4
ec0fuy040ab4d16x5,16
ec0fuy040ac1d02x3,24
ec0fuy040ac1d02x5,12
ec0fuy040ac1d04x5,12
ec0fuy040ac1d08x5,8
ec0fuy040ac1d16x5,72
ec0fuy040ac2d02x3,16
ec0fuy040ac2d02x5,32
ec0fuy040ac2d04x5,36
ec0fuy040ac2d08x5,4
ec0fuy040ac3d02x3,8
ec0fuy040ac3d02x5,16
ec0fuy040ac3d04x3,4
ec0fuy040ac3d04x5,52
ec0fuy040ac3d16x5,16
ec0fuy040ac4d02x3,8
ec0fuy040ac4d02x5,32
ec0fuy040ac4d04x3,4
ec0fuy040ac4d04x5,48
ec0fuy040ac4d08x5,4
ec0fuy040ac4d16x5,20
ec0fuy040xb1n02x3,8
ec0fuy040xb1n02x5,104
ec0fuy040xb1n04x5,12
ec0fuy040xb2n02x5,128
ec0fuy040xb2n04x5,60
ec0fuy040xb3n02x5,84
ec0fuy040xb3n03x5,4
ec0fuy040xb3n04x5,16
ec0fuy040xb4n02x5,72
ec0fuy040xb4n04x3,4
ec0fuy040xb4n04x5,32
ec0fuy040xc1n02x3,536
ec0fuy040xc1n02x5,28451
ec0fuy040xc1n03x5,32
ec0fuy040xc1n04x3,4
ec0fuy040xc1n04x5,324
ec0fuy040xc2n02x3,576
ec0fuy040xc2n02x5,31703
ec0fuy040xc2n03x5,36
ec0fuy040xc2n04x5,452
ec0fuy040xc3n02x3,536
ec0fuy040xc3n02x5,26867
ec0fuy040xc3n03x5,16
ec0fuy040xc3n04x5,380
ec0fuy040xc4n02x3,488
ec0fuy040xc4n02x5,33899
ec0fuy040xc4n03x5,20
ec0fuy040xc4n04x5,276
ec0fuy200ab1d02x3,790
ec0fuy200ab1d02x5,139
ec0fuy200ab1d04x3,461
ec0fuy200ab1d04x5,155
ec0fuy200ab1d08x5,3671
ec0fuy200ab2d02x3,927
ec0fuy200ab2d02x5,156
ec0fuy200ab2d04x3,455
ec0fuy200ab2d04x5,100
ec0fuy200ab2d08x5,4419
ec0fuy200ab3d02x3,771
ec0fuy200ab3d02x5,154
ec0fuy200ab3d04x3,183
ec0fuy200ab3d04x5,88
ec0fuy200ab3d08x5,3128
ec0fuy200ab4d02x3,841
ec0fuy200ab4d02x5,259
ec0fuy200ab4d04x3,363
ec0fuy200ab4d04x5,110
ec0fuy200ab4d08x5,3812
ec0fuy200ac1d02x3,21660
ec0fuy200ac1d02x5,2591
ec0fuy200ac1d04x3,7862
ec0fuy200ac1d04x5,6078
ec0fuy200ac1d08x5,2432
ec0fuy200ac2d02x3,25701
ec0fuy200ac2d02x5,3100
ec0fuy200ac2d04x3,9951
ec0fuy200ac2d04x5,7480
ec0fuy200ac2d08x5,3128
ec0fuy200ac3d02x3,21219
ec0fuy200ac3d02x5,2650
ec0fuy200ac3d04x3,7813
ec0fuy200ac3d04x5,6416
ec0fuy200ac3d08x5,2299
ec0fuy200ac4d02x3,25286
ec0fuy200ac4d02x5,3114
ec0fuy200ac4d04x3,9446
ec0fuy200ac4d04x5,7779
ec0fuy200ac4d08x5,2999
ec0fuy200xb1d02x3,52056
ec0fuy200xb1d02x5,667
ec0fuy200xb1d03x3,9891
ec0fuy200xb1d03x5,566
ec0fuy200xb1d04x3,7982
ec0fuy200xb1d04x5,8067
ec0fuy200xb2d02x3,51130
ec0fuy200xb2d02x5,791
ec0fuy200xb2d03x3,9282
ec0fuy200xb2d03x5,456
ec0fuy200xb2d04x3,6693
ec0fuy200xb2d04x5,6699
ec0fuy200xb3d02x3,48339
ec0fuy200xb3d02x5,664
ec0fuy200xb3d03x3,8588
ec0fuy200xb3d03x5,447
ec0fuy200xb3d04x3,4961
ec0fuy200xb3d04x5,5402
ec0fuy200xb4d02x3,50403
ec0fuy200xb4d02x5,720
ec0fuy200xb4d03x3,8559
ec0fuy200xb4d03x5,546
ec0fuy200xb4d04x3,6327
ec0fuy200xb4d04x5,6289
ec0fuy200xc1d02x3,582292
ec0fuy200xc1d02x5,20972
ec0fuy200xc1d03x3,69047
ec0fuy200xc1d03x5,9210
ec0fuy200xc1d04x3,27690
ec0fuy200xc1d04x5,268432
ec0fuy200xc2d02x3,621387
ec0fuy200xc2d02x5,29030
ec0fuy200xc2d03x3,70013
ec0fuy200xc2d03x5,12754
ec0fuy200xc2d04x3,27755
ec0fuy200xc2d04x5,298318
ec0fuy200xc3d02x3,535840
ec0fuy200xc3d02x5,20085
ec0fuy200xc3d03x3,62112
ec0fuy200xc3d03x5,9330
ec0fuy200xc3d04x3,21944
ec0fuy200xc3d04x5,253298
ec0fuy200xc4d02x3,601562
ec0fuy200xc4d02x5,28116
ec0fuy200xc4d03x3,68382
ec0fuy200xc4d03x5,10747
ec0fuy200xc4d04x3,26421
ec0fuy200xc4d04x5,289180
ec0fuy240xb1d02x3,104
ec0fuy240xb1d03x3,4
ec0fuy240xb1d04x3,4
ec0fuy240xb1d04x5,4
ec0fuy240xb2d02x3,124
ec0fuy240xb3d02x3,60
ec0fuy240xb3d04x5,4
ec0fuy240xb4d02x3,136
ec0fuy240xb4d02x5,4
ec0fuy240xb4d03x3,4
ec0fuy240xb4d03x5,4
ec0fuy240xb4d04x5,12
ec0fuy240xc1d02x3,652
ec0fuy240xc1d02x5,4
ec0fuy240xc1d03x3,24
ec0fuy240xc1d03x5,120
ec0fuy240xc1d04x3,12
ec0fuy240xc1d04x5,52
ec0fuy240xc2d02x3,836
ec0fuy240xc2d02x5,4
ec0fuy240xc2d03x3,60
ec0fuy240xc2d03x5,64
ec0fuy240xc2d04x3,16
ec0fuy240xc2d04x5,60
ec0fuy240xc3d02x3,704
ec0fuy240xc3d02x5,12
ec0fuy240xc3d03x3,56
ec0fuy240xc3d03x5,124
ec0fuy240xc3d04x3,4
ec0fuy240xc3d04x5,40
ec0fuy240xc4d02x3,880
ec0fuy240xc4d02x5,4
ec0fuy240xc4d03x3,68
ec0fuy240xc4d03x5,112
ec0fuy240xc4d04x3,12
ec0fuy240xc4d04x5,76
ec0fuy400ac1q02x5,28
ec0fuy400ac2q02x5,20
ec0fuy400ac2q04x5,28
ec0fuy400ac3q02x5,40
ec0fuy400ac3q04x5,12
ec0fuy400ac4q02x5,32
ec0fuy400ac4q04x5,12
ec0fuy400xb1q02x5,16468
ec0fuy400xb2q02x5,15824
ec0fuy400xb3q02x5,16372
ec0fuy400xb4q02x5,15776
ec0fuy400xc1q02x3,28
ec0fuy400xc1q02x5,205808
ec0fuy400xc1q03x5,344
ec0fuy400xc1q04x5,356
ec0fuy400xc2q02x3,36
ec0fuy400xc2q02x5,203276
ec0fuy400xc2q03x5,332
ec0fuy400xc2q04x5,312
ec0fuy400xc3q02x3,36
ec0fuy400xc3q02x5,201948
ec0fuy400xc3q03x5,312
ec0fuy400xc3q04x5,356
ec0fuy400xc4q02x3,40
ec0fuy400xc4q02x5,205188
ec0fuy400xc4q03x5,268
ec0fuy400xc4q04x5,412
ec0fvn003xb1n02x3,308
ec0fvn003xb1n02x5,34648
ec0fvn003xb1n03x5,828
ec0fvn003xb1n04x3,128
ec0fvn003xb1n04x5,7170
ec0fvn003xb2n02x3,312
ec0fvn003xb2n02x5,37239
ec0fvn003xb2n03x3,4
ec0fvn003xb2n03x5,720
ec0fvn003xb2n04x3,136
ec0fvn003xb2n04x5,7871
ec0fvn003xb3n02x3,368
ec0fvn003xb3n02x5,35194
ec0fvn003xb3n03x3,4
ec0fvn003xb3n03x5,666
ec0fvn003xb3n04x3,124
ec0fvn003xb3n04x5,7133
ec0fvn003xb4n02x3,264
ec0fvn003xb4n02x5,36058
ec0fvn003xb4n03x3,8
ec0fvn003xb4n03x5,566
ec0fvn003xb4n04x3,120
ec0fvn003xb4n04x5,7492
ec0fvn003xc1n02x3,5072
ec0fvn003xc1n02x5,226278
ec0fvn003xc1n03x3,428
ec0fvn003xc1n03x5,5841
ec0fvn003xc1n04x3,136
ec0fvn003xc1n04x5,5509
ec0fvn003xc2n02x3,5264
ec0fvn003xc2n02x5,235093
ec0fvn003xc2n03x3,504
ec0fvn003xc2n03x5,5768
ec0fvn003xc2n04x3,132
ec0fvn003xc2n04x5,6077
ec0fvn003xc3n02x3,4956
ec0fvn003xc3n02x5,221695
ec0fvn003xc3n03x3,392
ec0fvn003xc3n03x5,6096
ec0fvn003xc3n04x3,192
ec0fvn003xc3n04x5,5903
ec0fvn003xc4n02x3,5424
ec0fvn003xc4n02x5,239796
ec0fvn003xc4n03x3,744
ec0fvn003xc4n03x5,6004
ec0fvn003xc4n04x3,212
ec0fvn003xc4n04x5,6456
ec0fvn003xl1n02x5,5032
ec0fvn003xl1n03x5,68
ec0fvn003xl2n02x5,4940
ec0fvn003xl2n03x5,56
ec0fvn003xn1n02x5,4
ec0fvn003xn2n02x5,4
ec0fvn203xb1d02x3,2764
ec0fvn203xb1d02x5,92
ec0fvn203xb1d03x3,224
ec0fvn203xb1d03x5,820
ec0fvn203xb1d04x3,80
ec0fvn203xb1d04x5,268
ec0fvn203xb2d02x3,3040
ec0fvn203xb2d02x5,80
ec0fvn203xb2d03x3,308
ec0fvn203xb2d03x5,980
ec0fvn203xb2d04x3,40
ec0fvn203xb2d04x5,256
ec0fvn203xb3d02x3,2732
ec0fvn203xb3d02x5,56
ec0fvn203xb3d03x3,176
ec0fvn203xb3d03x5,744
ec0fvn203xb3d04x3,60
ec0fvn203xb3d04x5,192
ec0fvn203xb4d02x3,2840
ec0fvn203xb4d02x5,32
ec0fvn203xb4d03x3,300
ec0fvn203xb4d03x5,772
ec0fvn203xb4d04x3,48
ec0fvn203xb4d04x5,228
ec0fvn203xc1d02x3,24483
ec0fvn203xc1d02x5,1359
ec0fvn203xc1d03x3,700
ec0fvn203xc1d03x5,1656
ec0fvn203xc1d04x3,318
ec0fvn203xc1d04x5,4876
ec0fvn203xc2d02x3,29336
ec0fvn203xc2d02x5,1815
ec0fvn203xc2d03x3,855
ec0fvn203xc2d03x5,2176
ec0fvn203xc2d04x3,284
ec0fvn203xc2d04x5,5292
ec0fvn203xc3d02x3,24319
ec0fvn203xc3d02x5,1539
ec0fvn203xc3d03x3,684
ec0fvn203xc3d03x5,1816
ec0fvn203xc3d04x3,227
ec0fvn203xc3d04x5,4939
ec0fvn203xc4d02x3,29215
ec0fvn203xc4d02x5,1979
ec0fvn203xc4d03x3,907
ec0fvn203xc4d03x5,2276
ec0fvn203xc4d04x3,280
ec0fvn203xc4d04x5,4932
ec0fvn203xl1d02x3,15496
ec0fvn203xl1d02x5,64
ec0fvn203xl1d03x3,596
ec0fvn203xl1d03x5,92
ec0fvn203xl1d04x3,16
ec0fvn203xl1d04x5,220
ec0fvn203xn1d02x3,48
ec0fvn203xn1d03x3,4
ec0fvn203xn1d04x3,44
ec0fvn203xn1d04x5,16
ec0fvn203xn2d04x5,332
ec0fvn243xb1d02x3,468
ec0fvn243xb1d02x5,8
ec0fvn243xb1d03x3,28
ec0fvn243xb1d03x5,8
ec0fvn243xb1d04x3,8
ec0fvn243xb1d04x5,316
ec0fvn243xb2d02x3,540
ec0fvn243xb2d02x5,24
ec0fvn243xb2d03x3,12
ec0fvn243xb2d04x3,4
ec0fvn243xb2d04x5,388
ec0fvn243xb3d02x3,532
ec0fvn243xb3d02x5,8
ec0fvn243xb3d03x3,28
ec0fvn243xb3d04x5,308
ec0fvn243xb4d02x3,644
ec0fvn243xb4d02x5,16
ec0fvn243xb4d03x3,28
ec0fvn243xb4d03x5,4
ec0fvn243xb4d04x5,400
ec0fvn243xc1d02x3,6136
ec0fvn243xc1d02x5,2237
ec0fvn243xc1d03x3,160
ec0fvn243xc1d03x5,36
ec0fvn243xc1d04x3,4
ec0fvn243xc1d04x5,780
ec0fvn243xc2d02x3,7360
ec0fvn243xc2d02x5,2215
ec0fvn243xc2d03x3,216
ec0fvn243xc2d03x5,68
ec0fvn243xc2d04x3,36
ec0fvn243xc2d04x5,876
ec0fvn243xc3d02x3,6160
ec0fvn243xc3d02x5,1928
ec0fvn243xc3d03x3,156
ec0fvn243xc3d03x5,48
ec0fvn243xc3d04x3,16
ec0fvn243xc3d04x5,764
ec0fvn243xc4d02x3,7792
ec0fvn243xc4d02x5,2043
ec0fvn243xc4d03x3,216
ec0fvn243xc4d03x5,76
ec0fvn243xc4d04x3,20
ec0fvn243xc4d04x5,852
ec0fvn243xl1d02x3,2204
ec0fvn243xl1d03x3,56
ec0fvn243xl2d02x3,1520
ec0fvn243xn1d02x3,64
ec0fvn243xn1d02x5,4
